source_id,artifact_id,line_id,sign_sequence,provenance,notes,ingestion_timestamp,source_name,provenance_url
sigla,MA 2B,word_1,[?] AB27 AB37,http://sigla.phis.me/document/MA%202b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%202b/index-word.html
sigla,MA 2B,word_2,AB37,http://sigla.phis.me/document/MA%202b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%202b/index-word.html
sigla,MA 2B,word_3,AB57 AB81,http://sigla.phis.me/document/MA%202b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%202b/index-word.html
sigla,MA 2B,word_4,AB37,http://sigla.phis.me/document/MA%202b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%202b/index-word.html
sigla,MA 2C,word_1,AB10 AB06 AB06,http://sigla.phis.me/document/MA%202c/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%202c/index-word.html
sigla,MA 2C,word_2,AB57 AB80 AB10 AB37,http://sigla.phis.me/document/MA%202c/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%202c/index-word.html
youngerarchive,MA 4,a.1_log,SA B,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 4,a.1_log,SA L,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MA 4,a.1_log,TA *180B,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,MA 4B,word_1,AB08 [?] AB57,http://sigla.phis.me/document/MA%204b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%204b/index-word.html
youngerarchive,MA WC 5,a.1-2: A-SA-DA- KA_stmt,B GRA E,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,MA WC 5A,word_1,AB08 AB31 AB01 AB77,http://sigla.phis.me/document/MA%20Wc%20%3C5a%3E/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MA%20Wc%20%3C5a%3E/index-word.html
youngerarchive,MI 2,.2_stmt,DU KA[,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,MI 2,.3_log,*401VAS RA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,MI 2,word_1,AB50,http://sigla.phis.me/document/MI%202/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MI%202/index-word.html
sigla,MI 2,word_2,AB51 AB77,http://sigla.phis.me/document/MI%202/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MI%202/index-word.html
sigla,MI 2,word_3,AB77,http://sigla.phis.me/document/MI%202/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MI%202/index-word.html
sigla,MY ZF 2,word_1,AB43,http://sigla.phis.me/document/MY%20Zf%202/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/MY%20Zf%202/index-word.html
youngerarchive,NOTES TO HT ZD 155 157,table1_row4_log,E F,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416193018/http://www.people.ku.edu/~jyounger/LinearA/HTtexts.html
youngerarchive,PA 1,.1-2_stmt,A KU JU PA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,PA 1,word_1,AB08 AB81 AB65 AB03 AB118,http://sigla.phis.me/document/PA%201/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PA%201/index-word.html
youngerarchive,PE 1,.1-2_stmt,U KA RE A SE SI NA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PE 1,.2_log,VIR,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PE 1,.2_stmt,KU PA RI,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PE 1,.3-4_log,VIR,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PE 1,.3-4_stmt,E KA[,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PE 1,.3_log,GRA PA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PE 1,.4-5_log,GRA PA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PE 2,.2_stmt,RU PI[ MI,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PE 2,.3-4_stmt,QA QA DA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PE 2,.3_stmt,A RI PA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PE 2,.3_stmt,A ZA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PE 2,.4_stmt,TO ME,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PE 2,.4_stmt,TO RE,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PH 1,a.1_stmt,]DI RA DI NA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,PH 10,word_1,A355 AB38 A354,http://sigla.phis.me/document/PH%2010/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2010/index-word.html
youngerarchive,PH 13,c (= reverse of a)_log,]TE ZU,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,PH 13A,word_1,A328,http://sigla.phis.me/document/PH%2013a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2013a/index-word.html
sigla,PH 13B,word_1,A356,http://sigla.phis.me/document/PH%2013b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2013b/index-word.html
sigla,PH 13C,word_1,AB04 AB79,http://sigla.phis.me/document/PH%2013c/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2013c/index-word.html
youngerarchive,PH 14,"a (reverse? [read retrograde, with word + commodity FIC])_log",FIC,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PH 14,"b (obverse? [inscription starts with A-, read retrograde])_stmt",A MI,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,PH 14A,word_1,AB57 A304,http://sigla.phis.me/document/PH%2014a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2014a/index-word.html
sigla,PH 14B,word_1,AB08 AB73,http://sigla.phis.me/document/PH%2014b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2014b/index-word.html
youngerarchive,PH 15,a (obverse?)_stmt,]MA TE RE,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,PH 15A,word_1,AB80 AB04 AB27,http://sigla.phis.me/document/PH%2015a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2015a/index-word.html
sigla,PH 15B,word_1,[?] A357,http://sigla.phis.me/document/PH%2015b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2015b/index-word.html
youngerarchive,PH 16,b.1_stmt,JA SA[,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,PH 16A,word_1,A320 AB06 [?],http://sigla.phis.me/document/PH%2016a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2016a/index-word.html
sigla,PH 16A,word_2,[?] A358 AB30 [?],http://sigla.phis.me/document/PH%2016a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2016a/index-word.html
sigla,PH 16B,word_1,[?] AB57 AB31,http://sigla.phis.me/document/PH%2016b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2016b/index-word.html
sigla,PH 16B,word_2,[?] A320 [?],http://sigla.phis.me/document/PH%2016b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2016b/index-word.html
sigla,PH 17A,word_1,A359,http://sigla.phis.me/document/PH%2017a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2017a/index-word.html
sigla,PH 17B,word_1,A360,http://sigla.phis.me/document/PH%2017b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2017b/index-word.html
youngerarchive,PH 18,a.1_stmt,]WI JA[,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,PH 18A,word_1,[?] AB40 AB57,http://sigla.phis.me/document/PH%2018a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2018a/index-word.html
youngerarchive,PH 19,a.1_stmt,PI O,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,PH 19,word_1,AB39 AB61,http://sigla.phis.me/document/PH%2019/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2019/index-word.html
sigla,PH 1A,word_1,AB07 AB60 AB07 AB06,http://sigla.phis.me/document/PH%201a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%201a/index-word.html
sigla,PH 1A,word_2,AB57,http://sigla.phis.me/document/PH%201a/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%201a/index-word.html
sigla,PH 1B,word_1,[?] AB06,http://sigla.phis.me/document/PH%201b/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%201b/index-word.html
youngerarchive,PH 2,.1-2_stmt,RA O DI KI,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PH 2,.1_stmt,A SE TU QIF,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PH 2,.3_stmt,PI RU E JU,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PH 2,.4_stmt,SE SA PA3,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,PH 2,word_1,AB08 AB09 AB69 AB21F,http://sigla.phis.me/document/PH%202/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%202/index-word.html
sigla,PH 2,word_2,AB60 AB61 AB07 AB67,http://sigla.phis.me/document/PH%202/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%202/index-word.html
sigla,PH 2,word_3,AB39 AB26 AB38 AB65,http://sigla.phis.me/document/PH%202/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%202/index-word.html
sigla,PH 2,word_4,AB09 AB31 AB56,http://sigla.phis.me/document/PH%202/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%202/index-word.html
youngerarchive,PH 24,table1_row2_stmt,RO E,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,PH 24,word_1,AB02 AB38,http://sigla.phis.me/document/PH%2024/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2024/index-word.html
youngerarchive,PH 25,.1_log,VINA,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_logogram,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
sigla,PH 26,word_1,[?] A314,http://sigla.phis.me/document/PH%2026/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2026/index-word.html
sigla,PH 27,word_1,AB04 [?],http://sigla.phis.me/document/PH%2027/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2027/index-word.html
sigla,PH 27,word_2,AB08,http://sigla.phis.me/document/PH%2027/index-word.html,sigla_word_seq_pattern,2026-02-24T02:56:37Z,SigLA,http://sigla.phis.me/document/PH%2027/index-word.html
youngerarchive,PH 28,a.2_stmt,JA KI PA3[,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
youngerarchive,PH 28,a.3_stmt,A RI JA[,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html,younger_table_statement,2026-02-24T02:56:37Z,YoungerArchive,https://web.archive.org/web/20190416192926/http://www.people.ku.edu/~jyounger/LinearA/misctexts.html
